"KEGG_ko"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"Symbol"	"Name"	"DEO"
"ko:K08150"	8304.9313681009	0.480413940817739	0.430691075857719	0.178834886855167	0.320544556692299	"SLC2A13, ITR"	"MFS transporter, SP family, solute carrier family 2 (myo-inositol transporter), member 13"	0
"ko:K18043"	182.055289274226	-0.856048793088189	1.63714339328132	0.178740525515733	0.320544556692299	"OCA1"	"tyrosine-protein phosphatase OCA1 [EC:3.1.3.48]"	0
"ko:K07561"	325.634005338058	-0.619050334811811	0.694917807825646	0.179141798530277	0.320891570801863	"DPH1, dph2"	"2-(3-amino-3-carboxypropyl)histidine synthase [EC:2.5.1.108]"	0
"ko:K03114"	211.739046290883	-0.52897219770418	0.501653601356441	0.180373515239502	0.322821571775125	"SWE1"	"mitosis inhibitor protein kinase SWE1 [EC:2.7.11.1]"	0
"ko:K06287"	203.918133658074	-0.730733259924101	1.20418540859587	0.180447227443511	0.322821571775125	"yhdE"	"nucleoside triphosphate pyrophosphatase [EC:3.6.1.-]"	0
"ko:K16803"	377.366300965405	0.570792667917231	0.576169883996403	0.180626343636329	0.322938008319497	"CKAP5"	"cytoskeleton-associated protein 5"	0
"ko:K17605"	760.503476880679	-0.687235463315872	1.01898751436122	0.180844687397632	0.323124387829712	"PPP2R4, PTPA"	"serine/threonine-protein phosphatase 2A activator"	0
"ko:K03085"	205.765328091927	-0.918208947263441	1.85957682320247	0.181115681818282	0.32322464610157	"SIC1"	"substrate and inhibitor of the cyclin-dependent protein kinase CDC28"	0
"ko:K10669"	110.594867418609	0.758011027481726	1.31519313701109	0.181129065453104	0.32322464610157	"TRPT1, TPT1"	"2'-phosphotransferase [EC:2.7.1.160]"	0
"ko:K14790"	666.799720667392	0.393176704492685	0.332378548963075	0.181295170411813	0.323317331616029	"NOP9"	"nucleolar protein 9"	0
"ko:K11377"	29.6801242009197	1.06342066263177	2.36928778704713	0.182111392611792	0.324568573868216	"ELP6"	"elongator complex protein 6"	0
"ko:K12605"	129.130621557586	-0.837825982165921	1.61486255853033	0.183665417625304	0.327132366487334	"CNOT2, NOT2"	"CCR4-NOT transcription complex subunit 2"	0
"ko:K01673"	914.78662772007	0.56824975957644	0.582052064584623	0.18463244934615	0.328648080797169	"cynT, can"	"carbonic anhydrase [EC:4.2.1.1]"	0
"ko:K06672"	121.406616353236	0.64269666360287	0.835887078985217	0.185302829689237	0.329634179447185	"SCC2, NIPBL"	"cohesin loading factor subunit SCC2"	0
"ko:K00045"	238.878098341723	-0.918467917036035	1.89974152670454	0.185831370762352	0.330184615397967	"E1.1.1.67, mtlK"	"mannitol 2-dehydrogenase [EC:1.1.1.67]"	0
"ko:K12399"	381.183586427355	0.642103436987701	0.838145642641628	0.185934557130583	0.330184615397967	"AP3S"	"AP-3 complex subunit sigma"	0
"ko:K19844"	495.320163600013	0.609427920682559	0.697066942031631	0.18596202738692	0.330184615397967	"BEM2"	"GTPase-activating protein BEM2"	0
"ko:K13113"	47.0411606382497	1.11205802075254	2.62453782262983	0.186160467924919	0.330329852859255	"UBL5, HUB1"	"ubiquitin-like protein 5"	0
"ko:K22008"	491.20835288415	0.357193626677191	0.299486762850377	0.186301148978794	0.330372482096397	"PSK1"	"serine/threonine-protein kinase Psk1 [EC:2.7.11.1]"	0
"ko:K00390"	597.262388803424	-0.68029729860502	1.03614259475759	0.186563479824886	0.33042387421143	"cysH"	"phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]"	0
"ko:K07204"	739.378008033664	0.246217188214986	0.195552087022155	0.186503990445599	0.33042387421143	"RAPTOR"	"regulatory associated protein of mTOR"	0
"ko:K12584"	3701.06820029449	0.601661848364333	0.675003265422876	0.186720424595456	0.330495151533957	"DCPS, DCS"	"m7GpppX diphosphatase [EC:3.6.1.59]"	0
"ko:K01823"	470.668948101638	0.884408834508643	1.796151621003	0.186995976804134	0.330776143853409	"idi, IDI"	"isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]"	0
"ko:K15542"	224.954131293928	-0.809424962238736	1.56283466340945	0.189506817904306	0.335008307306489	"PFS2"	"polyadenylation factor subunit 2"	0
"ko:K03868"	276.693666930507	-0.90751987085667	1.89990907131103	0.190255645485375	0.336122263265491	"RBX1, ROC1"	"E3 ubiquitin-protein ligase RBX1 [EC:2.3.2.32]"	0
"ko:K20305"	175.302905773917	0.633304145645604	0.840824454053011	0.191657821988726	0.338388373985082	"TRAPPC8, TRS85"	"trafficking protein particle complex subunit 8"	0
"ko:K03062"	3058.83958825387	0.255817835756944	0.206687074064148	0.19179988689535	0.338399457956996	"PSMC1, RPT2"	"26S proteasome regulatory subunit T2"	0
"ko:K10295"	162.862184165641	-0.823958933768236	1.63146751471549	0.191978315506311	0.338399457956996	"FBXO9"	"F-box protein 9"	0
"ko:K14838"	314.023106352344	-0.718786987068327	1.24836115099124	0.192022573777151	0.338399457956996	"NOP15"	"nucleolar protein 15"	0
"ko:K00928"	1140.30000598279	-0.474966167497135	0.443551062009163	0.192662501472819	0.339316047370039	"lysC"	"aspartate kinase [EC:2.7.2.4]"	0
"ko:K00943"	226.243785098384	-0.647829075675519	0.949558990607512	0.195207088666543	0.342731850653223	"tmk, DTYMK"	"dTMP kinase [EC:2.7.4.9]"	0
"ko:K01952"	3548.93184653914	-0.419527508792705	0.375770694698104	0.194740043160799	0.342731850653223	"PFAS, purL"	"phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]"	0
"ko:K12493"	1546.78431139477	-0.289298088428363	0.239295504655814	0.19505341859463	0.342731850653223	"ARFGAP2_3"	"ADP-ribosylation factor GTPase-activating protein 2/3"	0
"ko:K15221"	52.0204813839023	-0.851369073742826	1.74709155202587	0.19488277739979	0.342731850653223	"RRN10"	"RNA polymerase I-specific transcription initiation factor RRN10"	0
"ko:K15278"	145.76325979991	0.630640491997868	0.856075941571126	0.19510882389138	0.342731850653223	"SLC35B4, YEA4"	"solute carrier family 35 (UDP-xylose/UDP-N-acetylglucosamine transporter), member B4"	0
"ko:K14168"	416.963276241856	-0.508824658420268	0.498059978668221	0.195340546871291	0.342753673320629	"CTU1, NCS6"	"cytoplasmic tRNA 2-thiolation protein 1 [EC:2.7.7.-]"	0
"ko:K01652"	4222.11072951433	-0.312580566743252	0.262082396769862	0.195692721130596	0.343159000768946	"E2.2.1.6L, ilvB, ilvG, ilvI"	"acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"	0
"ko:K07466"	1289.51779379007	0.568581822232471	0.617442400307349	0.195919432241127	0.343343955511679	"RFA1, RPA1, rpa"	"replication factor A1"	0
"ko:K20040"	1849.33921411371	-0.276787084163659	0.228265257682913	0.196248025056302	0.343707116239609	"HIP1R, SLA2"	"huntingtin-interacting protein 1-related protein"	0
"ko:K12843"	306.491332126504	-0.580585843947864	0.652428118217733	0.196476807000425	0.343895128198518	"PRPF3, PRP3"	"U4/U6 small nuclear ribonucleoprotein PRP3"	0
"ko:K00452"	59.6567250406032	-0.788505861907348	1.54422992757296	0.196778235259092	0.344079579201199	"HAAO"	"3-hydroxyanthranilate 3,4-dioxygenase [EC:1.13.11.6]"	0
"ko:K20989"	3033.48282151191	-0.60317821858215	0.734269949304701	0.196825183017635	0.344079579201199	"DUR3"	"urea-proton symporter"	0
"ko:K04078"	447.988539799316	-0.809782133806851	1.62084438798207	0.197061381350549	0.344210046396808	"groES, HSPE1"	"chaperonin GroES"	0
"ko:K13357"	60.7438698210047	0.592955748143205	0.696057589417926	0.197142900867099	0.344210046396808	"SPO1"	"putative meiotic phospholipase SPO1 [EC:3.1.1.-]"	0
"ko:K20526"	276.160053562066	0.589516358991491	0.686204083834819	0.197615154580776	0.344822007253702	"TAGLN"	"transgelin"	0
"ko:K03540"	8.96781565145012	1.17113702779013	3.28776396999301	0.197880274592589	0.345072005939786	"RPR2, RPP21"	"ribonuclease P protein subunit RPR2 [EC:3.1.26.5]"	0
"ko:K03009"	469.111281320286	-0.724473057400704	1.31822382546467	0.198187537565305	0.345395142390735	"RPABC4, RPB12, POLR2K"	"DNA-directed RNA polymerases I, II, and III subunit RPABC4"	0
"ko:K12591"	775.615836520444	0.373929205073501	0.328382399917255	0.199278095063934	0.347082143432388	"RRP6, EXOSC10"	"exosome complex exonuclease RRP6 [EC:3.1.13.-]"	0
"ko:K00286"	1240.31434117871	-0.597269326322434	0.733251416896506	0.200740004273419	0.347591427933524	"proC"	"pyrroline-5-carboxylate reductase [EC:1.5.1.2]"	0
"ko:K01046"	202.696615198547	0.650796669583815	1.01178279157641	0.200496487730407	0.347591427933524	"lip, TGL2"	"triacylglycerol lipase [EC:3.1.1.3]"	0
"ko:K01336"	31943.5241402135	0.444405752449384	0.413170540593215	0.200198430220236	0.347591427933524	"PRB1"	"cerevisin [EC:3.4.21.48 3.4.21.-]"	0
"ko:K01495"	138.903359799901	-0.993115949769192	2.30023128808089	0.200360893658502	0.347591427933524	"GCH1, folE"	"GTP cyclohydrolase IA [EC:3.5.4.16]"	0
"ko:K03024"	213.240860676753	-0.73089658406566	1.357663039388	0.200128155375662	0.347591427933524	"RPC7, POLR3G"	"DNA-directed RNA polymerase III subunit RPC7"	0
"ko:K10751"	313.781522279695	-0.560968635158921	0.613570264078143	0.20056481683198	0.347591427933524	"CHAF1B"	"chromatin assembly factor 1 subunit B"	0
"ko:K17606"	78.425815554432	0.923534117704924	2.0400130397312	0.200242996255663	0.347591427933524	"IGBP1, TAP42"	"immunoglobulin-binding protein 1"	0
"ko:K19323"	92.6067136924305	-0.720685237434098	1.3163396946228	0.199908809965936	0.347591427933524	"ATXN10"	"ataxin-10"	0
"ko:K21991"	249.169832022886	-0.66866319008311	1.10186159703573	0.2007978729164	0.347591427933524	"UNC45"	"protein unc-45"	0
"ko:K22264"	63.9363740416266	1.15879518574894	3.26482684252512	0.200664164589467	0.347591427933524	"NVJ1"	"nucleus-vacuole junction protein 1"	0
"ko:K14575"	643.02525596039	-0.589907389772804	0.705812658091067	0.201162892619201	0.348010575380316	"AFG2, DRG1, SPATA5"	"AAA family ATPase"	0
"ko:K01620"	2291.84065367107	-0.616299298678939	0.841709096441126	0.202572149023785	0.350234631279218	"ltaE"	"threonine aldolase [EC:4.1.2.48]"	0
"ko:K17260"	1507.97671333205	-0.712138337717754	1.32041079534624	0.204971298687364	0.354166392850893	"ACTR2, ARP2"	"actin-related protein 2"	0
"ko:K01164"	412.247682009481	-0.427340970300678	0.3977632092045	0.205443140113519	0.35476522731798	"POP1"	"ribonuclease P/MRP protein subunit POP1 [EC:3.1.26.5]"	0
"ko:K17980"	267.427310638111	0.632554815023258	0.964148520698698	0.206079248909924	0.355646820787877	"MDM32"	"mitochondrial distribution and morphology protein 32"	0
"ko:K07300"	2033.75973321853	-0.359337522629098	0.319148922217679	0.206914419899106	0.356870668181649	"chaA, CAX"	"Ca2+:H+ antiporter"	0
"ko:K08738"	2629.8077900178	0.659947678365825	1.1121054763885	0.207053945153864	0.356893957806296	"CYC"	"cytochrome c"	0
"ko:K15102"	7884.40606887453	-0.403796696910823	0.371049039008884	0.20762980108528	0.357668854424278	"SLC25A3, PHC, PIC"	"solute carrier family 25 (mitochondrial phosphate transporter), member 3"	0
"ko:K15326"	40.1804257772682	-0.959486549369399	2.26071193084791	0.20936984240075	0.360447047829133	"TSEN54"	"tRNA-splicing endonuclease subunit Sen54"	0
"ko:K10862"	116.447328253645	0.620148946056172	0.92625273103724	0.209631384319708	0.360678056132086	"TDP1"	"tyrosyl-DNA phosphodiesterase 1 [EC:3.1.4.-]"	0
"ko:K18187"	383.471462005112	0.469883430690604	0.462528991901983	0.2099686461236	0.361038983498503	"PET100F"	"protein PET100, fungi type"	0
"ko:K10524"	326.026683796951	0.436777499379215	0.415966812387798	0.210177363635013	0.361178576343664	"NRK1_2"	"nicotinamide/nicotinate riboside kinase [EC:2.7.1.22 2.7.1.173]"	0
"ko:K19806"	374.139673306907	0.708275778530518	1.34456065569864	0.210329967719315	0.361221630431231	"PTP2_3"	"tyrosine-protein phosphatase 2/3 [EC:3.1.3.48]"	0
"ko:K00147"	648.70392319844	-0.701603716713094	1.33022175713255	0.212015219902611	0.361267811530803	"proA"	"glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]"	0
"ko:K01012"	402.593376388497	0.561076116782799	0.654527159698413	0.211690195927987	0.361267811530803	"bioB"	"biotin synthase [EC:2.8.1.6]"	0
"ko:K02153"	598.699569658465	0.549075797294422	0.6198033561461	0.211785512249594	0.361267811530803	"ATPeV0E, ATP6H"	"V-type H+-transporting ATPase subunit e"	0
"ko:K03869"	501.757939021022	0.573479846248144	0.698440306673917	0.211759242653013	0.361267811530803	"CUL3"	"cullin 3"	0
"ko:K07179"	465.416636974843	0.352622486900454	0.316100511678851	0.211980225812063	0.361267811530803	"RIOK2"	"RIO kinase 2 [EC:2.7.11.1]"	0
"ko:K08967"	365.095527214001	0.702709107310579	1.32942777654331	0.211299482027383	0.361267811530803	"mtnD, mtnZ, ADI1"	"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]"	0
"ko:K09247"	2612.59712972665	0.604321306311355	0.845528711625645	0.210928654703287	0.361267811530803	"CYP1, HAP1"	"heme activator protein 1"	0
"ko:K09494"	1441.88717829407	-0.210484517082488	0.174753975626968	0.210557563424962	0.361267811530803	"CCT2"	"T-complex protein 1 subunit beta"	0
"ko:K11279"	2423.69485846906	-0.527432083542273	0.565402189819316	0.21081348983074	0.361267811530803	"NAP1L1, NRP"	"nucleosome assembly protein 1-like 1"	0
"ko:K14284"	610.451880601467	-0.634159099041111	1.02398543002831	0.211920654970597	0.361267811530803	"NXF, TAP, MEX67"	"nuclear RNA export factor"	0
"ko:K15296"	826.212833814981	-0.6632311617444	1.15853756505612	0.210947406865068	0.361267811530803	"NAPA, SNAPA, SEC17"	"alpha-soluble NSF attachment protein"	0
"ko:K18803"	351.838070583329	-0.642003225372061	1.06063149136434	0.211454975731782	0.361267811530803	"HPM1"	"protein-histidine N-methyltransferase [EC:2.1.1.85]"	0
"ko:K20363"	361.706482445267	-0.623979552981672	0.961746529627084	0.211157840231097	0.361267811530803	"YIPF5_7, YIP1"	"protein YIPF5/7"	0
"ko:K14792"	1822.62651375028	0.442281189798018	0.426116534608227	0.212214787316388	0.361390425544203	"RRP5, PDCD11"	"rRNA biogenesis protein RRP5"	0
"ko:K17977"	116.926122946404	-0.587382372051528	0.766364528014639	0.212701180365852	0.362001047353422	"YPT11"	"GTP-binding protein YPT11"	0
"ko:K20184"	406.777288769064	0.615829707979499	0.931671256044919	0.213002631164384	0.362296367241763	"VPS41"	"vacuolar protein sorting-associated protein 41"	0
"ko:K07976"	38.8560597015685	-1.10140997928823	3.13595082520857	0.213621284853722	0.363045055280291	"RAB"	"Rab family, other"	0
"ko:K17674"	193.145607008946	0.424464644418603	0.404053159872057	0.213699190378618	0.363045055280291	"SOV1"	"protein SOV1, mitochondrial"	0
"ko:K02516"	300.717207755682	-0.529805277062483	0.580556601415577	0.214602934442197	0.364143505296765	"PRMT5, HSL7"	"type II protein arginine methyltransferase [EC:2.1.1.320]"	0
"ko:K03131"	328.541841450967	-0.724396053149821	1.43771577410173	0.214543812094153	0.364143505296765	"TAF6"	"transcription initiation factor TFIID subunit 6"	0
"ko:K14568"	721.875142661857	0.320910170330246	0.284819111770249	0.21579916907275	0.3659540400084	"EMG1, NEP1"	"rRNA small subunit pseudouridine methyltransferase Nep1 [EC:2.1.1.260]"	0
"ko:K10580"	1124.81743010707	0.304642979445506	0.268069504705654	0.216170008194621	0.366363532739179	"UBE2N, BLU, UBC13"	"ubiquitin-conjugating enzyme E2 N [EC:2.3.2.23]"	0
"ko:K14779"	594.791624438305	0.589061229296628	0.804076409060448	0.216471406335821	0.366654917908519	"DDX52, ROK1"	"ATP-dependent RNA helicase DDX52/ROK1 [EC:3.6.4.13]"	0
"ko:K02910"	5458.44237347028	-0.554241149986478	0.653442920315951	0.216770904536042	0.366942738581034	"RP-L31e, RPL31"	"large subunit ribosomal protein L31e"	0
"ko:K10731"	240.335807365263	0.568719181689202	0.707372460686872	0.217005703355343	0.367120759798286	"SLD3"	"DNA replication regulator SLD3"	0
"ko:K11344"	572.804700372105	-0.370598379929003	0.341275838774067	0.217273552537245	0.367354448230136	"EAF6"	"chromatin modification-related protein EAF6"	0
"ko:K14802"	863.33466414237	0.326068666120698	0.291588456613604	0.217488269700553	0.367498078634825	"DRS2, ATP8A"	"phospholipid-transporting ATPase [EC:7.6.2.1]"	0
"ko:K10908"	580.835365083415	-0.472786620825688	0.480374330440559	0.218207451631021	0.368493442468128	"POLRMT, RPO41"	"DNA-directed RNA polymerase, mitochondrial [EC:2.7.7.6]"	0
"ko:K17973"	302.393989594879	0.596698446926076	0.87049339808951	0.21891246594291	0.369463708909607	"NAA25, MDM20"	"N-terminal acetyltransferase B complex non-catalytic subunit"	0
"ko:K14846"	541.635597570435	0.279438359804262	0.244710292545894	0.21975924053405	0.370671929239088	"RPF1"	"ribosome production factor 1"	0
"ko:K10643"	613.235089942659	-0.582836292136189	0.796393217545364	0.2199307335901	0.370740379480455	"CNOT4, NOT4, MOT2"	"CCR4-NOT transcription complex subunit 4 [EC:2.3.2.27]"	0
"ko:K14559"	437.201893851639	-0.743423766960325	1.55730671516197	0.221297950853771	0.372823198582914	"MPP10"	"U3 small nucleolar RNA-associated protein MPP10"	0
"ko:K01509"	1151.90707951621	-0.283000179839109	0.249718048069119	0.222050428610124	0.373424473767144	"ENTPD2"	"adenosinetriphosphatase [EC:3.6.1.-]"	0
"ko:K13201"	1612.866389538	-0.491854646256402	0.520079099868291	0.221968008754802	0.373424473767144	"TIA1, TIAL1"	"nucleolysin TIA-1/TIAR"	0
"ko:K19782"	240.475120978931	0.460394740060399	0.466839870859931	0.221996494802162	0.373424473767144	"DSS1, MSU1"	"exoribonuclease II, mitochondrial [EC:3.1.13.1]"	0
"ko:K12732"	222.365867259993	-0.504827179776963	0.545907852366553	0.222307005304934	0.37363408844129	"ARO10"	"phenylpyruvate decarboxylase [EC:4.1.1.-]"	0
"ko:K03848"	562.277461834132	0.454601783833891	0.459094042289336	0.222794217466274	0.374230856384631	"ALG6"	"alpha-1,3-glucosyltransferase [EC:2.4.1.267]"	0
"ko:K14569"	1580.77319961901	0.261382897306035	0.228602826036467	0.223003732476262	0.374360741181254	"BMS1"	"ribosome biogenesis protein BMS1"	0
"ko:K00764"	1744.67716355379	-0.524715473199781	0.596012768962362	0.224384482038978	0.376429600173955	"purF, PPAT"	"amidophosphoribosyltransferase [EC:2.4.2.14]"	0
"ko:K17772"	401.575389363244	-0.638443715443939	1.1484294546672	0.224501975527476	0.376429600173955	"TOM6"	"mitochondrial import receptor subunit TOM6"	0
"ko:K09468"	925.679351779544	-0.55962348303868	0.71135450417224	0.22468058893391	0.376506170331854	"MSN2_4"	"zinc finger protein MSN2/4"	0
"ko:K13346"	36.1616196580086	0.969688124154057	2.49926470744953	0.226243537606126	0.378901063572175	"PEX10"	"peroxin-10"	0
"ko:K11245"	492.178916158592	0.550453913585663	0.68407487669166	0.226670224744216	0.379390519039248	"MID2, MTL1"	"mating pheromone-induced death protein 2"	0
"ko:K14004"	696.878220330634	-0.760690625971707	1.66034754719654	0.226803724835257	0.379390519039248	"SEC13"	"protein transport protein SEC13"	0
"ko:K10807"	3273.66532917684	-0.391409153076051	0.377075907370593	0.227543534216819	0.380342794072373	"RRM1"	"ribonucleoside-diphosphate reductase subunit M1 [EC:1.17.4.1]"	0
"ko:K14300"	393.771008139001	0.552523023462928	0.697258251096331	0.22764160874035	0.380342794072373	"NUP133"	"nuclear pore complex protein Nup133"	0
"ko:K01738"	515.325917746456	-0.277733267901774	0.247947778711236	0.227916209432197	0.380403661399563	"cysK"	"cysteine synthase [EC:2.5.1.47]"	0
"ko:K08065"	96.8608819151851	-0.625551614446711	1.11212954883055	0.227946685520854	0.380403661399563	"NFYB, HAP3"	"nuclear transcription Y subunit beta"	0
"ko:K05283"	237.497775303311	-0.623035420466018	1.10557472502152	0.228723201029639	0.381250209132394	"PIGW"	"glucosaminylphosphatidylinositol acyltransferase [EC:2.3.-.-]"	0
"ko:K14826"	2098.90906467716	-0.531103965560941	0.627223731580255	0.228701151296404	0.381250209132394	"FPR3_4"	"FK506-binding nuclear protein [EC:5.2.1.8]"	0
"ko:K11380"	354.551533234391	0.534285605478096	0.638622376395623	0.229181728258309	0.381789796722077	"NTO1"	"NuA3 HAT complex component NTO1"	0
"ko:K15292"	432.453293885139	0.341042064969406	0.317990263461382	0.229659514268738	0.382360813879522	"STXBP1, MUNC18-1"	"syntaxin-binding protein 1"	0
"ko:K03364"	396.91117886178	-0.591595198530299	0.943013816574635	0.230376894986006	0.382838429364834	"CDH1, FZR1"	"cell division cycle 20-like protein 1, cofactor of APC complex"	0
"ko:K04705"	652.935890880859	0.597517955816008	0.977371213614712	0.230179837580422	0.382838429364834	"STAM"	"signal transducing adaptor molecule"	0
"ko:K19801"	808.99438203817	-0.234779290195078	0.206354661117205	0.230374911388467	0.382838429364834	"PI4KB"	"phosphatidylinositol 4-kinase B [EC:2.7.1.67]"	0
"ko:K22315"	889.615853370515	-0.581709347443739	0.881014305457047	0.230487119373955	0.382838429364834	"SHB17"	"sedoheptulose-bisphosphatase [EC:3.1.3.37]"	0
"ko:K02952"	162.16963649369	-0.823997248321861	1.92603306815324	0.230786547293057	0.383111079679916	"RP-S13, rpsM"	"small subunit ribosomal protein S13"	0
"ko:K10734"	23.1322202320259	0.904896348623074	2.25606205670945	0.231380427920747	0.383871922596108	"GINS3"	"GINS complex subunit 3"	0
"ko:K17422"	195.007963601796	-0.663539360417347	1.31371187077865	0.231615652761516	0.384037194742748	"MRPL41"	"large subunit ribosomal protein L41"	0
"ko:K15151"	66.1664211600582	0.879770498187859	2.15365404080343	0.231758749956733	0.384049607886171	"MED10, NUT2"	"mediator of RNA polymerase II transcription subunit 10"	0
"ko:K03351"	67.4878570735398	-0.550643395027427	0.715501611391184	0.232441486740942	0.38495572540956	"APC4, ANAPC4"	"anaphase-promoting complex subunit 4"	0
"ko:K00645"	216.779226270315	-0.694110354955017	1.44621250590347	0.232640438952968	0.385060036887672	"fabD, MCAT, MCT1"	"[acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]"	0
"ko:K02877"	9531.03635895232	-0.355032349231778	0.337437614677322	0.233055065955651	0.385520996954676	"RP-L15e, RPL15"	"large subunit ribosomal protein L15e"	0
"ko:K05535"	2604.59108634367	0.193569753454354	0.16864359375669	0.234041840721625	0.386927316359394	"MNN2"	"alpha 1,2-mannosyltransferase [EC:2.4.1.-]"	0
"ko:K06035"	21.9302847226678	-1.03485718956912	3.11994022348691	0.23435201094505	0.38698827696582	"DDI2_3"	"cyanamide hydratase [EC:4.2.1.69]"	0
"ko:K20195"	173.381547847811	0.509322081391164	0.585937265859324	0.234309475639692	0.38698827696582	"MON1"	"vacuolar fusion protein MON1"	0
"ko:K15560"	1055.24539806046	-0.552696442242785	0.738412197465214	0.234546149320922	0.387083155522641	"NRD1"	"protein NRD1"	0
"ko:K14794"	1136.42069911923	0.454723218063901	0.479249063115058	0.2354299157997	0.388089360619762	"RRP12"	"ribosomal RNA-processing protein 12"	0
"ko:K17782"	209.528303717647	0.764584436594747	1.73554050858386	0.235358853594634	0.388089360619762	"MIA40, CHCHD4"	"mitochondrial intermembrane space import and assembly protein 40"	0
"ko:K02603"	385.305259551432	0.503009424500608	0.577275173453838	0.236793302116382	0.390109733329606	"ORC1"	"origin recognition complex subunit 1"	0
"ko:K18584"	1028.38188663292	-0.751606831459451	1.69967098461912	0.237240779495726	0.390619702053428	"ACTR3, ARP3"	"actin-related protein 3"	0
"ko:K14526"	40.43539484043	-0.852977409706721	2.10152183517072	0.238251918217375	0.392056613824292	"POP7, RPP2"	"ribonuclease P/MRP protein subunit POP7 [EC:3.1.26.5]"	0
"ko:K07870"	505.11918414016	0.552474564404742	0.765254457272647	0.238586173874355	0.392378655291623	"RHOT1, ARHT1"	"mitochondrial Rho GTPase 1 [EC:3.6.5.-]"	0
"ko:K18849"	218.59808889226	0.489802621179765	0.552255291746007	0.238865373676657	0.392609830674575	"BMT2"	"25S rRNA (adenine2142-N1)-methyltransferase [EC:2.1.1.286]"	0
"ko:K03861"	43.7343626890918	0.772423387462603	1.79421755930482	0.239390863900143	0.393245317033181	"PIGP, GPI19, DSCR5"	"phosphatidylinositol N-acetylglucosaminyltransferase subunit P"	0
"ko:K17671"	299.150998507901	-0.655050524347045	1.33304645105823	0.239543535812678	0.39326799618638	"AEP1"	"ATPase expression protein 1, mitochondrial"	0
"ko:K03020"	605.360308916107	0.325831513766787	0.308872144337048	0.239974519107188	0.393747299021758	"RPAC2, RPC19, POLR1D"	"DNA-directed RNA polymerases I and III subunit RPAC2"	0
"ko:K14862"	156.676493403167	0.558804448228333	0.818295609678706	0.240294595291212	0.394044177107534	"URB2"	"nucleolar pre-ribosomal-associated protein 2"	0
"ko:K02891"	3173.18878962472	0.527586369792208	0.661126361273651	0.240454380507692	0.394078012498717	"RP-L22e, RPL22"	"large subunit ribosomal protein L22e"	0
"ko:K08564"	237.407704076024	-0.681313056772806	1.4590539221533	0.242053211477027	0.396468880799849	"NYV1"	"vacuolar v-SNARE NYV1"	0
"ko:K15289"	440.880416761212	-0.560031935445797	0.850952882394058	0.243021159214541	0.397824232887619	"SLC35F5"	"solute carrier family 35, member F5"	0
"ko:K00618"	344.753128491578	-0.304944056526833	0.28755849225249	0.243369047201893	0.398163571158729	"ARG2"	"amino-acid N-acetyltransferase [EC:2.3.1.1]"	0
"ko:K02260"	353.135642071861	-0.536170933510854	0.719129518956994	0.244746240948221	0.399760703292423	"COX17"	"cytochrome c oxidase assembly protein subunit 17"	0
"ko:K11304"	309.933345158849	0.415547414368448	0.431112091771374	0.244816481846747	0.399760703292423	"TIP60, KAT5, ESA1"	"histone acetyltransferase HTATIP [EC:2.3.1.48]"	0
"ko:K12815"	429.104843091241	0.520882891869655	0.654215774998798	0.24455477637829	0.399760703292423	"DHX38, PRP16"	"pre-mRNA-splicing factor ATP-dependent RNA helicase DHX38/PRP16 [EC:3.6.4.13]"	0
"ko:K17774"	67.8533250556139	0.766555322137257	1.81150393549258	0.244909894142781	0.399760703292423	"MDM10"	"mitochondrial distribution and morphology protein 10"	0
"ko:K14763"	299.982650649549	-0.682285987454008	1.48569841031861	0.245429776274744	0.400378529038061	"NAF1"	"H/ACA ribonucleoprotein complex non-core subunit NAF1"	0
"ko:K10777"	443.493046838823	0.54296824652797	0.763188012998922	0.245822913724317	0.400788999232738	"LIG4, DNL4"	"DNA ligase 4 [EC:6.5.1.1]"	0
"ko:K20062"	1475.46394443737	0.400690020294263	0.410785210360369	0.2459781200708	0.400811298067034	"ART4_5_7"	"arrestin-related trafficking adapter 4/5/7"	0
"ko:K01476"	916.326910063853	-0.646438281701417	1.34596933619792	0.246795088238195	0.401911265031955	"E3.5.3.1, rocF, arg"	"arginase [EC:3.5.3.1]"	0
"ko:K02646"	359.3652820571	-0.611226859327202	1.18659315285665	0.246987161316748	0.401992897039672	"PHO2"	"regulatory protein PHO2"	0
"ko:K17743"	5370.05993712547	-0.467239246726273	0.52407817470725	0.247596680108297	0.402753473903905	"XYL1, XYRA"	"D-xylose reductase [EC:1.1.1.307 1.1.1.430 1.1.1.431]"	0
"ko:K02619"	289.781005480536	-0.431018106563828	0.46085133729744	0.248706311935643	0.403862543234944	"pabC"	"4-amino-4-deoxychorismate lyase [EC:4.1.3.38]"	0
"ko:K08158"	220.032783420684	0.491039478466562	0.579449539707213	0.248663655953637	0.403862543234944	"MDR1, FLR1, CAF5"	"MFS transporter, DHA1 family, multidrug resistance protein"	0
